student_id,login_frequency_per_week,attendance_percentage,assignment_delay_days,study_hours_per_day,sentiment_score,sleep_hours_per_day,stress_level,activity_trend,social_interaction_score,extracurricular_participation,activity_irregularity_score,engagement_score,burnout_velocity,burnout_risk_score,burnout_risk_level,dropout_probability,behavioural_triggers,recommended_intervention
2757,6,50,6,2.0,-0.08,5.7,5,Improving,2,3,0.54,4.1,0.238,44.14,Medium,0.34,Low attendance,Monitor and provide academic support
2758,1,92,6,4.7,0.73,6.1,3,Improving,0,4,0.16,4.0,0.058,36.31,Low,0.41,Low LMS activity,No immediate action required
2759,5,69,8,5.2,0.16,8.0,4,Declining,3,3,0.95,5.21,0.408,42.98,Medium,0.34,Frequent assignment delays,Monitor and provide academic support
2760,5,94,4,2.6,-1.04,6.6,4,Declining,4,0,0.9,5.64,0.364,40.45,Medium,0.31,Negative sentiment,Monitor and provide academic support
2761,4,81,5,3.1,0.06,7.3,4,Declining,5,3,0.22,5.25,0.074,33.58,Low,0.29,Normal behaviour,No immediate action required
2762,2,80,5,3.7,-0.57,5.2,6,Declining,8,4,0.04,5.34,0.017,43.42,Medium,0.37,"Low LMS activity, Negative sentiment",Monitor and provide academic support
2763,0,78,5,4.8,0.22,8.8,8,Stable,4,3,0.82,4.1,0.423,51.6,Medium,0.51,"Low LMS activity, High stress",Monitor and provide academic support
2764,2,96,8,0.7,-0.07,4.9,8,Declining,2,1,0.43,4.02,0.207,48.24,Medium,0.5,"Low LMS activity, Frequent assignment delays, High stress",Monitor and provide academic support
2765,2,95,0,3.5,-0.03,5.2,2,Stable,1,4,0.87,4.35,0.331,38.01,Low,0.48,Low LMS activity,No immediate action required
2766,7,90,9,0.8,0.16,7.9,8,Stable,2,4,0.04,5.36,0.012,30.34,Low,0.3,"Frequent assignment delays, High stress",No immediate action required
2767,4,46,3,5.4,-0.88,3.9,6,Stable,8,1,0.14,5.26,0.067,47.87,Medium,0.57,"Low attendance, Negative sentiment",Monitor and provide academic support
2768,0,91,2,1.5,-0.25,9.6,9,Declining,9,0,0.52,4.83,0.233,44.82,Medium,0.41,"Low LMS activity, High stress",Monitor and provide academic support
2769,5,42,12,5.3,0.45,6.6,1,Declining,6,1,0.25,5.02,0.106,42.52,Medium,0.51,"Low attendance, Frequent assignment delays",Monitor and provide academic support
2770,7,85,12,1.5,0.18,8.8,5,Improving,7,2,0.68,6.35,0.243,35.75,Low,0.31,Frequent assignment delays,No immediate action required
2771,3,40,10,0.7,-0.48,7.8,7,Stable,3,4,0.58,2.84,0.349,60.13,Medium,0.51,"Low attendance, Frequent assignment delays, Negative sentiment",Monitor and provide academic support
2772,5,80,7,1.5,0.36,5.5,1,Improving,7,1,0.19,5.6,0.058,30.29,Low,0.36,Normal behaviour,No immediate action required
2773,2,75,12,5.5,-0.25,6.1,7,Stable,1,1,0.77,4.15,0.45,58.41,Medium,0.52,"Low LMS activity, Frequent assignment delays",Monitor and provide academic support
2774,4,85,5,5.7,-0.14,5.6,6,Stable,6,0,0.3,6.09,0.112,37.44,Low,0.41,Normal behaviour,No immediate action required
2775,3,73,2,4.7,0.27,8.0,3,Stable,0,0,0.12,4.03,0.038,31.79,Low,0.41,Normal behaviour,No immediate action required
2776,6,43,14,3.3,-0.11,4.0,6,Improving,5,4,0.54,4.75,0.301,55.74,Medium,0.57,"Low attendance, Frequent assignment delays",Monitor and provide academic support
2777,1,52,6,3.2,-0.01,6.7,7,Stable,5,4,0.35,3.5,0.188,53.81,Medium,0.59,"Low attendance, Low LMS activity",Monitor and provide academic support
2778,6,89,6,5.0,-0.05,6.5,2,Stable,6,1,0.85,6.67,0.28,32.92,Low,0.41,Normal behaviour,No immediate action required
2779,2,85,5,1.0,0.31,6.3,3,Improving,6,3,0.64,4.55,0.261,40.71,Medium,0.34,Low LMS activity,Monitor and provide academic support
2780,1,49,5,1.2,0.16,7.5,6,Stable,0,1,0.39,2.01,0.205,52.65,Medium,0.6,"Low attendance, Low LMS activity",Monitor and provide academic support
2781,2,63,10,4.4,-0.38,8.1,5,Improving,3,4,0.39,3.97,0.202,51.84,Medium,0.62,"Low LMS activity, Frequent assignment delays, Negative sentiment",Monitor and provide academic support
2782,7,62,11,4.3,-0.48,8.6,6,Stable,2,3,0.28,5.22,0.115,40.98,Medium,0.31,"Frequent assignment delays, Negative sentiment",Monitor and provide academic support
2783,3,50,11,2.4,-0.56,5.3,4,Stable,1,4,0.12,3.08,0.065,54.19,Medium,0.54,"Low attendance, Frequent assignment delays, Negative sentiment",Monitor and provide academic support
2784,7,89,14,5.4,0.59,6.6,7,Declining,4,3,0.85,6.65,0.344,40.5,Medium,0.38,Frequent assignment delays,Monitor and provide academic support
2785,0,81,1,0.9,0.06,6.2,8,Declining,6,2,0.76,3.81,0.381,50.09,Medium,0.55,"Low LMS activity, High stress",Monitor and provide academic support
2786,1,43,6,2.0,-0.23,10.1,2,Improving,4,3,0.59,2.79,0.303,51.42,Medium,0.6,"Low attendance, Low LMS activity",Monitor and provide academic support
2787,1,71,11,0.6,1.62,9.0,9,Improving,9,2,0.45,4.35,0.21,46.71,Medium,0.52,"Low LMS activity, Frequent assignment delays, High stress",Monitor and provide academic support
2788,6,79,12,2.7,0.28,9.1,1,Improving,9,4,0.33,6.51,0.101,30.63,Low,0.24,Frequent assignment delays,No immediate action required
2789,7,83,6,3.8,0.47,4.9,2,Improving,0,4,0.07,5.35,0.017,24.5,Low,0.17,Normal behaviour,No immediate action required
2790,2,67,11,1.0,0.04,9.7,8,Improving,3,2,0.52,3.41,0.277,53.2,Medium,0.49,"Low LMS activity, Frequent assignment delays, High stress",Monitor and provide academic support
2791,3,74,6,1.4,-0.99,5.5,1,Stable,6,1,0.11,4.6,0.046,41.72,Medium,0.34,Negative sentiment,Monitor and provide academic support
2792,6,85,2,1.4,-0.01,6.9,5,Stable,5,1,0.85,5.63,0.282,33.16,Low,0.28,Normal behaviour,No immediate action required
2793,0,52,10,4.9,-0.18,5.8,5,Stable,3,3,0.95,3.14,0.628,66.06,Medium,0.63,"Low attendance, Low LMS activity, Frequent assignment delays",Monitor and provide academic support
2794,3,59,1,1.4,-0.85,8.1,6,Stable,1,4,0.03,3.15,0.013,42.07,Medium,0.52,"Low attendance, Negative sentiment",Monitor and provide academic support
2795,3,67,10,4.6,0.6,6.0,2,Stable,9,4,0.75,5.63,0.338,45.04,Medium,0.45,Frequent assignment delays,Monitor and provide academic support
2796,7,61,3,1.3,0.35,6.7,7,Declining,9,2,0.24,5.99,0.074,30.76,Low,0.34,Normal behaviour,No immediate action required
2797,4,89,4,5.7,1.36,9.5,5,Improving,8,4,0.88,6.61,0.251,28.52,Low,0.38,Normal behaviour,No immediate action required
2798,3,98,0,2.3,0.36,6.5,4,Declining,9,0,0.67,6.1,0.203,30.27,Low,0.37,Normal behaviour,No immediate action required
2799,6,87,10,1.6,-0.18,5.8,9,Stable,0,0,0.12,4.73,0.048,40.31,Medium,0.46,"Frequent assignment delays, High stress",Monitor and provide academic support
2800,2,96,3,5.0,0.23,6.7,1,Declining,9,3,0.73,6.28,0.246,33.68,Low,0.38,Low LMS activity,No immediate action required
2801,4,50,3,0.8,0.18,9.2,1,Declining,1,3,0.92,3.06,0.382,41.47,Medium,0.47,Low attendance,Monitor and provide academic support
2802,1,60,14,4.3,0.65,2.5,7,Declining,9,4,0.65,4.76,0.409,62.85,Medium,0.64,"Low LMS activity, Frequent assignment delays",Monitor and provide academic support
2803,1,70,10,2.3,-0.63,6.7,4,Stable,3,3,0.76,3.46,0.444,58.45,Medium,0.68,"Low LMS activity, Frequent assignment delays, Negative sentiment",Monitor and provide academic support
2804,6,74,6,3.5,-0.32,7.1,8,Stable,5,1,0.51,5.72,0.205,40.22,Medium,0.33,"Negative sentiment, High stress",Monitor and provide academic support
2805,0,95,5,3.9,-0.21,5.8,6,Declining,3,4,0.41,4.23,0.193,47.12,Medium,0.41,Low LMS activity,Monitor and provide academic support
2806,3,73,11,4.5,-0.56,5.8,2,Declining,6,3,0.14,5.19,0.063,45.18,Medium,0.53,"Frequent assignment delays, Negative sentiment",Monitor and provide academic support
2807,2,83,2,1.7,-0.08,6.6,9,Declining,3,3,0.51,4.03,0.229,44.98,Medium,0.49,"Low LMS activity, High stress",Monitor and provide academic support
2808,4,62,12,4.9,-0.84,5.2,6,Stable,8,4,0.04,5.64,0.02,50.79,Medium,0.44,"Frequent assignment delays, Negative sentiment",Monitor and provide academic support
2809,5,48,3,3.5,0.13,9.5,7,Declining,3,0,0.03,4.24,0.011,35.6,Low,0.41,Low attendance,No immediate action required
2810,3,76,2,3.2,-0.27,4.4,8,Stable,4,0,0.05,4.62,0.021,41.2,Medium,0.39,High stress,Monitor and provide academic support
2811,2,75,5,1.4,0.14,4.6,1,Declining,3,3,0.24,3.73,0.096,40.08,Medium,0.48,Low LMS activity,Monitor and provide academic support
2812,5,86,12,5.9,-0.53,5.8,7,Declining,6,0,0.58,6.46,0.274,47.28,Medium,0.44,"Frequent assignment delays, Negative sentiment",Monitor and provide academic support
2813,0,53,4,2.7,-0.81,5.6,7,Declining,3,3,0.16,2.73,0.092,57.72,Medium,0.66,"Low attendance, Low LMS activity, Negative sentiment",Monitor and provide academic support
2814,5,79,4,2.9,0.2,8.6,5,Improving,9,2,0.06,6.25,0.016,27.24,Low,0.34,Normal behaviour,No immediate action required
2815,5,49,13,2.7,-0.4,6.6,1,Improving,8,3,0.9,5.11,0.475,52.78,Medium,0.57,"Low attendance, Frequent assignment delays, Negative sentiment",Monitor and provide academic support
2816,6,77,4,2.6,-0.1,4.9,3,Stable,7,4,0.65,6.03,0.226,34.81,Low,0.29,Normal behaviour,No immediate action required
2817,3,66,1,1.7,0.39,6.8,1,Stable,0,1,0.84,3.22,0.326,38.8,Low,0.44,Normal behaviour,No immediate action required
2818,3,76,13,1.4,-0.08,6.0,7,Declining,1,3,0.34,3.66,0.179,52.51,Medium,0.5,Frequent assignment delays,Monitor and provide academic support
2819,0,71,8,4.8,-0.28,7.4,3,Declining,3,0,0.72,3.69,0.391,54.31,Medium,0.58,"Low LMS activity, Frequent assignment delays",Monitor and provide academic support
2820,3,89,1,1.7,-0.31,7.2,6,Stable,6,3,0.75,5.11,0.296,39.51,Low,0.31,Negative sentiment,No immediate action required
2821,5,80,9,3.3,-0.66,3.2,7,Declining,8,1,0.82,6.16,0.422,51.43,Medium,0.53,"Frequent assignment delays, Negative sentiment",Monitor and provide academic support
2822,5,70,11,4.7,-0.63,4.3,7,Stable,9,4,0.24,6.34,0.116,48.2,Medium,0.47,"Frequent assignment delays, Negative sentiment",Monitor and provide academic support
2823,2,69,14,1.3,0.03,3.7,6,Stable,3,1,0.9,3.53,0.572,63.53,Medium,0.72,"Low LMS activity, Frequent assignment delays",Monitor and provide academic support
2824,0,59,4,4.2,0.04,7.7,5,Improving,3,1,0.78,3.21,0.42,53.89,Medium,0.61,"Low attendance, Low LMS activity",Monitor and provide academic support
2825,6,81,3,4.2,-0.31,3.6,9,Stable,6,4,0.71,6.27,0.296,41.72,Medium,0.49,"Negative sentiment, High stress",Monitor and provide academic support
2826,7,99,8,3.3,-0.61,8.9,4,Stable,6,3,0.52,6.93,0.154,29.62,Low,0.23,"Frequent assignment delays, Negative sentiment",No immediate action required
2827,2,41,8,4.9,-0.13,6.6,5,Stable,6,0,0.98,4.01,0.591,60.35,Medium,0.68,"Low attendance, Low LMS activity, Frequent assignment delays",Monitor and provide academic support
2828,2,46,9,2.3,0.37,7.9,7,Stable,9,0,0.71,4.24,0.395,55.62,Medium,0.63,"Low attendance, Low LMS activity, Frequent assignment delays",Monitor and provide academic support
2829,2,65,12,2.7,-0.2,5.2,9,Stable,8,1,0.04,4.69,0.022,55.22,Medium,0.51,"Low LMS activity, Frequent assignment delays, High stress",Monitor and provide academic support
2830,2,50,14,4.0,-0.15,6.0,5,Declining,7,2,0.8,4.3,0.505,63.16,Medium,0.62,"Low attendance, Low LMS activity, Frequent assignment delays",Monitor and provide academic support
2831,1,87,0,2.2,-0.72,5.7,3,Declining,9,3,0.39,5.15,0.156,40.11,Medium,0.37,"Low LMS activity, Negative sentiment",Monitor and provide academic support
2832,0,57,13,2.4,-0.5,8.2,2,Stable,0,3,0.26,2.19,0.152,58.31,Medium,0.53,"Low attendance, Low LMS activity, Frequent assignment delays, Negative sentiment",Monitor and provide academic support
2833,0,55,5,5.1,0.36,7.0,6,Stable,2,3,0.2,3.07,0.1,50.13,Medium,0.41,"Low attendance, Low LMS activity",Monitor and provide academic support
2834,3,60,12,2.1,0.05,7.7,4,Stable,2,2,0.07,3.52,0.033,46.8,Medium,0.4,Frequent assignment delays,Monitor and provide academic support
2835,4,90,9,5.6,-0.46,6.8,8,Stable,9,1,0.23,6.82,0.095,41.41,Medium,0.4,"Frequent assignment delays, Negative sentiment, High stress",Monitor and provide academic support
2836,2,49,2,0.6,-0.07,8.0,8,Improving,2,2,0.75,2.59,0.399,53.17,Medium,0.5,"Low attendance, Low LMS activity, High stress",Monitor and provide academic support
2837,6,88,1,5.4,-0.04,8.4,3,Declining,3,1,0.72,6.12,0.19,26.42,Low,0.18,Normal behaviour,No immediate action required
2838,7,68,4,1.6,-0.49,8.0,6,Declining,9,1,0.1,6.26,0.031,30.59,Low,0.22,Negative sentiment,No immediate action required
2839,1,63,7,3.2,0.05,9.0,7,Stable,7,3,0.32,4.23,0.157,48.98,Medium,0.46,Low LMS activity,Monitor and provide academic support
2840,4,51,1,1.4,-0.15,3.5,9,Stable,1,2,0.2,3.21,0.095,47.27,Medium,0.38,"Low attendance, High stress",Monitor and provide academic support
2841,4,47,7,3.3,0.4,4.8,4,Stable,2,2,0.08,3.67,0.035,43.36,Medium,0.34,Low attendance,Monitor and provide academic support
2842,6,93,7,2.2,0.42,6.4,5,Declining,8,3,0.78,6.63,0.259,33.21,Low,0.34,Normal behaviour,No immediate action required
2843,7,93,10,3.3,-0.53,9.8,5,Stable,4,3,0.42,6.35,0.135,32.1,Low,0.24,"Frequent assignment delays, Negative sentiment",No immediate action required
2844,2,82,10,2.8,-0.68,4.4,2,Stable,7,1,0.31,5.02,0.15,48.39,Medium,0.4,"Low LMS activity, Frequent assignment delays, Negative sentiment",Monitor and provide academic support
2845,1,94,6,4.3,0.15,8.3,1,Declining,2,1,0.24,4.38,0.084,35.03,Low,0.36,Low LMS activity,No immediate action required
2846,5,62,7,0.7,-0.45,8.7,7,Declining,3,0,0.59,4.1,0.273,46.24,Medium,0.41,Negative sentiment,Monitor and provide academic support
2847,5,61,13,5.2,0.19,7.7,6,Improving,5,0,0.0,5.37,0.0,42.07,Medium,0.33,Frequent assignment delays,Monitor and provide academic support
2848,1,55,3,5.7,-0.24,7.5,7,Stable,5,1,0.03,4.09,0.014,46.77,Medium,0.44,"Low attendance, Low LMS activity",Monitor and provide academic support
2849,2,70,7,2.6,-0.05,5.7,9,Stable,7,1,0.68,4.62,0.37,54.44,Medium,0.54,"Low LMS activity, High stress",Monitor and provide academic support
2850,1,46,11,3.5,-0.6,5.9,7,Declining,4,3,0.12,3.18,0.074,61.78,Medium,0.61,"Low attendance, Low LMS activity, Frequent assignment delays, Negative sentiment",Monitor and provide academic support
2851,6,52,3,4.6,-0.71,3.1,7,Declining,4,1,0.54,5.08,0.257,47.51,Medium,0.43,"Low attendance, Negative sentiment",Monitor and provide academic support
2852,5,55,2,5.3,0.09,6.4,8,Stable,0,0,0.5,4.21,0.211,42.23,Medium,0.41,"Low attendance, High stress",Monitor and provide academic support
2853,4,87,2,2.8,1.28,6.0,9,Stable,4,3,0.11,5.17,0.031,28.56,Low,0.2,High stress,No immediate action required
2854,7,64,2,4.0,0.05,5.6,9,Stable,3,3,0.37,5.42,0.132,35.63,Low,0.32,High stress,No immediate action required
2855,4,97,1,5.9,-0.15,7.4,2,Stable,5,1,0.76,6.29,0.226,29.69,Low,0.27,Normal behaviour,No immediate action required
2856,7,78,9,0.6,-1.2,7.2,3,Improving,2,0,0.19,4.96,0.071,37.14,Low,0.38,"Frequent assignment delays, Negative sentiment",No immediate action required
2857,7,91,7,5.4,-0.45,6.9,9,Stable,1,2,0.63,6.11,0.242,38.34,Low,0.43,"Negative sentiment, High stress",No immediate action required
2858,4,74,2,5.2,0.22,6.3,9,Declining,0,2,0.24,4.46,0.092,38.17,Low,0.39,High stress,No immediate action required
2859,1,99,8,0.6,-0.1,10.2,5,Improving,1,4,0.29,3.59,0.118,40.67,Medium,0.41,"Low LMS activity, Frequent assignment delays",Monitor and provide academic support
2860,2,62,2,5.2,-0.36,4.5,5,Stable,7,3,0.89,4.9,0.459,51.61,Medium,0.55,"Low LMS activity, Negative sentiment",Monitor and provide academic support
2861,5,91,13,1.9,0.25,6.2,7,Declining,8,3,0.8,6.21,0.363,45.43,Medium,0.54,Frequent assignment delays,Monitor and provide academic support
2862,5,58,7,3.3,-0.55,6.0,8,Declining,2,1,0.47,4.3,0.234,49.84,Medium,0.56,"Low attendance, Negative sentiment, High stress",Monitor and provide academic support
2863,3,55,14,0.7,-0.7,5.6,7,Improving,2,0,0.33,3.09,0.204,61.68,Medium,0.63,"Low attendance, Frequent assignment delays, Negative sentiment",Monitor and provide academic support
2864,6,95,11,4.4,0.11,6.7,7,Declining,4,4,0.77,6.33,0.31,40.26,Medium,0.44,Frequent assignment delays,Monitor and provide academic support
2865,0,44,10,4.1,0.74,7.8,9,Stable,0,1,0.71,2.14,0.452,63.66,Medium,0.63,"Low attendance, Low LMS activity, Frequent assignment delays, High stress",Monitor and provide academic support
2866,4,50,8,1.1,0.0,4.6,6,Stable,0,1,0.75,2.92,0.416,55.41,Medium,0.57,"Low attendance, Frequent assignment delays",Monitor and provide academic support
2867,6,74,12,4.1,-0.11,6.2,5,Stable,2,0,0.11,5.24,0.044,39.55,Low,0.32,Frequent assignment delays,No immediate action required
2868,0,75,6,5.8,-0.82,4.9,3,Improving,5,2,0.98,4.41,0.574,58.59,Medium,0.5,"Low LMS activity, Negative sentiment",Monitor and provide academic support
2869,0,98,2,1.0,-0.23,7.9,2,Declining,3,0,0.39,3.74,0.147,37.81,Low,0.29,Low LMS activity,No immediate action required
2870,1,58,12,3.8,0.45,5.3,1,Improving,9,2,0.9,4.6,0.505,56.11,Medium,0.6,"Low attendance, Low LMS activity, Frequent assignment delays",Monitor and provide academic support
2871,5,85,5,1.4,0.08,5.2,3,Stable,2,3,0.38,4.73,0.128,33.76,Low,0.38,Normal behaviour,No immediate action required
2872,3,78,4,3.0,0.31,6.5,1,Improving,9,0,0.8,5.64,0.298,37.28,Low,0.39,Normal behaviour,No immediate action required
2873,0,84,7,5.9,0.28,5.1,6,Declining,4,1,0.09,4.5,0.041,46.1,Medium,0.51,Low LMS activity,Monitor and provide academic support
2874,4,47,4,5.6,-0.7,5.0,3,Stable,4,2,0.42,4.53,0.198,47.2,Medium,0.56,"Low attendance, Negative sentiment",Monitor and provide academic support
2875,1,84,12,1.0,0.48,6.3,4,Declining,8,3,0.95,4.62,0.506,53.24,Medium,0.52,"Low LMS activity, Frequent assignment delays",Monitor and provide academic support
2876,4,99,7,3.7,-0.14,6.8,7,Improving,0,0,0.05,4.91,0.018,35.12,Low,0.31,Normal behaviour,No immediate action required
2877,3,54,5,6.0,0.34,7.2,7,Stable,5,0,0.74,4.72,0.359,48.55,Medium,0.58,Low attendance,Monitor and provide academic support
2878,2,90,7,1.8,-0.22,6.4,3,Stable,7,0,0.9,5.06,0.417,46.35,Medium,0.42,Low LMS activity,Monitor and provide academic support
2879,5,73,0,1.8,-0.6,4.8,1,Stable,2,3,0.03,4.45,0.009,29.74,Low,0.23,Negative sentiment,No immediate action required
2880,2,98,7,4.8,0.17,5.6,9,Improving,8,1,0.71,6.1,0.331,46.66,Medium,0.41,"Low LMS activity, High stress",Monitor and provide academic support
2881,7,69,5,0.7,0.32,5.4,2,Improving,0,1,0.3,4.31,0.09,29.89,Low,0.25,Normal behaviour,No immediate action required
2882,0,80,10,5.5,-0.9,9.1,4,Stable,9,2,0.14,5.3,0.069,49.5,Medium,0.58,"Low LMS activity, Frequent assignment delays, Negative sentiment",Monitor and provide academic support
2883,7,60,2,0.9,-0.36,6.0,8,Stable,7,4,0.42,5.48,0.158,37.52,Low,0.39,"Negative sentiment, High stress",No immediate action required
2884,5,50,1,5.3,-0.1,5.9,3,Stable,6,3,0.79,5.26,0.32,40.53,Medium,0.39,Low attendance,Monitor and provide academic support
2885,5,85,0,5.8,-0.31,8.1,8,Stable,6,1,0.5,6.41,0.162,32.33,Low,0.36,"Negative sentiment, High stress",No immediate action required
2886,1,73,3,0.9,-0.23,6.7,3,Stable,0,2,0.95,2.67,0.48,50.54,Medium,0.44,Low LMS activity,Monitor and provide academic support
2887,1,93,2,4.0,1.26,6.3,4,Improving,8,3,0.65,5.49,0.219,33.67,Low,0.33,Low LMS activity,No immediate action required
2888,2,50,4,1.2,-0.09,5.0,8,Stable,7,2,0.5,3.74,0.272,54.42,Medium,0.53,"Low attendance, Low LMS activity, High stress",Monitor and provide academic support
2889,1,91,7,3.6,-0.61,7.1,1,Stable,8,4,0.83,5.35,0.386,46.56,Medium,0.4,"Low LMS activity, Negative sentiment",Monitor and provide academic support
2890,4,49,5,0.8,-0.06,6.2,5,Declining,6,4,0.8,4.03,0.398,49.7,Medium,0.43,Low attendance,Monitor and provide academic support
2891,5,89,11,5.1,0.11,5.5,7,Stable,0,2,0.88,5.19,0.414,47.05,Medium,0.39,Frequent assignment delays,Monitor and provide academic support
2892,7,74,4,5.9,-0.02,6.7,2,Declining,7,2,0.64,6.9,0.186,29.1,Low,0.27,Normal behaviour,No immediate action required
2893,4,99,10,3.0,-0.1,8.6,7,Declining,0,1,0.38,4.77,0.15,39.56,Low,0.32,Frequent assignment delays,No immediate action required
2894,2,41,5,1.7,0.05,7.8,6,Stable,6,3,0.97,3.37,0.551,56.79,Medium,0.57,"Low attendance, Low LMS activity",Monitor and provide academic support
2895,1,42,8,3.4,0.13,6.1,5,Improving,0,3,0.64,2.24,0.383,59.87,Medium,0.63,"Low attendance, Low LMS activity, Frequent assignment delays",Monitor and provide academic support
2896,7,46,10,5.2,-0.37,7.7,3,Stable,5,3,0.15,5.52,0.058,38.93,Low,0.46,"Low attendance, Frequent assignment delays, Negative sentiment",No immediate action required
2897,2,64,0,1.8,0.04,8.1,5,Improving,6,2,0.35,4.08,0.137,39.03,Low,0.46,Low LMS activity,No immediate action required
